      #Energy        TDOS
     -11.24680      13.48000
     -11.21180      16.48000
     -11.17680      11.44000
     -11.14180       6.07600
     -11.10680       3.29500
     -11.07180       1.90000
     -11.03680       2.16200
     -11.00180       4.01400
     -10.96680       7.23300
     -10.93180      11.92000
     -10.89780      14.05000
     -10.86280      10.96000
     -10.82780       6.84700
     -10.79280       9.21700
     -10.75780      18.02000
     -10.72280      18.80000
     -10.68780       9.31200
     -10.65280       3.96300
     -10.61780       7.02500
     -10.58280      11.43000
     -10.54780      11.85000
     -10.51280      11.60000
     -10.47780       9.07700
     -10.44380       4.70900
     -10.40880       5.79700
     -10.37380      12.98000
     -10.33880      18.05000
     -10.30380      13.89000
     -10.26880       7.87200
     -10.23380       9.93300
     -10.19880      15.18000
     -10.16380      14.64000
     -10.12880      11.40000
     -10.09380      14.74000
     -10.05880      22.42000
     -10.02480      18.72000
      -9.98980       9.63800
      -9.95480       9.10700
      -9.91980      14.18000
      -9.88480      16.40000
      -9.84980      13.40000
      -9.81480      17.96000
      -9.77980      29.56000
      -9.74480      28.08000
      -9.70980      17.98000
      -9.67480      11.60000
      -9.63980       6.83700
      -9.60480       2.69900
      -9.57080       2.96900
      -9.53580       8.92700
      -9.50080      14.14000
      -9.46580      12.32000
      -9.43080       9.17200
      -9.39580       6.62000
      -9.36080       3.99400
      -9.32580       7.44200
      -9.29080      17.41000
      -9.25580      21.94000
      -9.22080      17.11000
      -9.18580      10.85000
      -9.15080       7.88100
      -9.11680      10.95000
      -9.08180      22.39000
      -9.04680      28.96000
      -9.01180      18.78000
      -8.97680       6.19400
      -8.94180       1.12800
      -8.90680       0.78650
      -8.87180       2.34500
      -8.83680       4.11700
      -8.80180       5.68700
      -8.76680       8.48800
      -8.73180      11.93000
      -8.69680      12.97000
      -8.66280       9.82500
      -8.62780       8.39600
      -8.59280      11.48000
      -8.55780      13.92000
      -8.52280      12.05000
      -8.48780       7.38800
      -8.45280       3.87800
      -8.41780       3.66400
      -8.38280       9.28800
      -8.34780      17.03000
      -8.31280      16.94000
      -8.27780       9.39900
      -8.24280       6.03100
      -8.20880      16.00000
      -8.17380      35.09000
      -8.13880      37.58000
      -8.10380      18.02000
      -8.06880       3.74300
      -8.03380       0.95330
      -7.99880       4.42500
      -7.96380      13.72000
      -7.92880      19.99000
      -7.89380      15.30000
      -7.85880      11.71000
      -7.82380      15.27000
      -7.78980      15.00000
      -7.75480       9.77000
      -7.71980       5.53000
      -7.68480       2.48200
      -7.64980       0.84460
      -7.61480       1.66100
      -7.57980       5.29700
      -7.54480      10.05000
      -7.50980      13.23000
      -7.47480      13.15000
      -7.43980       9.35000
      -7.40480       5.24900
      -7.36980       7.78200
      -7.33580      16.38000
      -7.30080      21.68000
      -7.26580      19.19000
      -7.23080      14.60000
      -7.19580      14.94000
      -7.16080      14.41000
      -7.12580       9.68900
      -7.09080       7.86400
      -7.05580      12.85000
      -7.02080      24.95000
      -6.98580      35.58000
      -6.95080      33.75000
      -6.91580      23.99000
      -6.88180      15.48000
      -6.84680      10.63000
      -6.81180      10.23000
      -6.77680      14.81000
      -6.74180      21.32000
      -6.70680      26.40000
      -6.67180      25.30000
      -6.63680      15.73000
      -6.60180      10.44000
      -6.56680      15.57000
      -6.53180      22.57000
      -6.49680      21.95000
      -6.46180      17.45000
      -6.42780      16.85000
      -6.39280      18.96000
      -6.35780      22.32000
      -6.32280      23.95000
      -6.28780      21.37000
      -6.25280      17.70000
      -6.21780      16.03000
      -6.18280      16.00000
      -6.14780      14.94000
      -6.11280      14.09000
      -6.07780      17.89000
      -6.04280      25.61000
      -6.00780      28.22000
      -5.97380      21.61000
      -5.93880      11.93000
      -5.90380       5.91800
      -5.86880       4.08500
      -5.83380       4.20400
      -5.79880       6.26500
      -5.76380      11.37000
      -5.72880      15.64000
      -5.69380      14.03000
      -5.65880      11.51000
      -5.62380      12.34000
      -5.58880      12.13000
      -5.55380      11.37000
      -5.51980      13.09000
      -5.48480      14.24000
      -5.44980      15.98000
      -5.41480      20.04000
      -5.37980      20.97000
      -5.34480      16.51000
      -5.30980      11.94000
      -5.27480      11.97000
      -5.23980      14.14000
      -5.20480      13.91000
      -5.16980      12.63000
      -5.13480       9.02700
      -5.10080       5.17400
      -5.06580       4.08800
      -5.03080       5.45000
      -4.99580       8.52000
      -4.96080      12.90000
      -4.92580      17.30000
      -4.89080      19.10000
      -4.85580      20.66000
      -4.82080      19.64000
      -4.78580      13.80000
      -4.75080      12.27000
      -4.71580      20.63000
      -4.68080      33.91000
      -4.64680      39.99000
      -4.61180      35.60000
      -4.57680      29.22000
      -4.54180      23.58000
      -4.50680      19.48000
      -4.47180      15.45000
      -4.43680      11.75000
      -4.40180      12.23000
      -4.36680      17.63000
      -4.33180      20.16000
      -4.29680      15.54000
      -4.26180      10.77000
      -4.22680       9.95100
      -4.19280      10.22000
      -4.15780      10.51000
      -4.12280      11.07000
      -4.08780      10.60000
      -4.05280      13.34000
      -4.01780      19.27000
      -3.98280      22.33000
      -3.94780      23.09000
      -3.91280      21.48000
      -3.87780      14.77000
      -3.84280      10.01000
      -3.80780      10.59000
      -3.77280      13.51000
      -3.73880      15.55000
      -3.70380      13.69000
      -3.66880      11.22000
      -3.63380      12.51000
      -3.59880      14.62000
      -3.56380      12.04000
      -3.52880       7.86700
      -3.49380       8.01400
      -3.45880      13.54000
      -3.42380      20.57000
      -3.38880      24.79000
      -3.35380      24.15000
      -3.31880      19.00000
      -3.28480      16.66000
      -3.24980      17.05000
      -3.21480      16.28000
      -3.17980      17.16000
      -3.14480      18.36000
      -3.10980      13.98000
      -3.07480       8.58200
      -3.03980       7.54000
      -3.00480       9.48800
      -2.96980      13.44000
      -2.93480      14.31000
      -2.89980      11.15000
      -2.86480       9.84300
      -2.83080      12.60000
      -2.79580      19.98000
      -2.76080      25.53000
      -2.72580      19.60000
      -2.69080      11.59000
      -2.65580       9.08200
      -2.62080       8.87300
      -2.58580       7.83200
      -2.55080       7.12200
      -2.51580       9.79600
      -2.48080      12.19000
      -2.44580       9.97500
      -2.41180       6.99200
      -2.37680       9.18400
      -2.34180      14.71000
      -2.30680      15.33000
      -2.27180      10.03000
      -2.23680       4.87700
      -2.20180       4.12600
      -2.16680      10.71000
      -2.13180      18.78000
      -2.09680      16.33000
      -2.06180       7.05900
      -2.02680       1.59200
      -1.99180       1.19800
      -1.95780       4.67500
      -1.92280      11.33000
      -1.88780      17.48000
      -1.85280      17.46000
      -1.81780      11.90000
      -1.78280       7.97800
      -1.74780       6.61500
      -1.71280       4.78400
      -1.67780       2.95400
      -1.64280       2.29300
      -1.60780       2.90100
      -1.57280       5.72000
      -1.53780      10.67000
      -1.50380      16.17000
      -1.46880      20.41000
      -1.43380      17.54000
      -1.39880       7.99800
      -1.36380       2.35700
      -1.32880       5.40500
      -1.29380      18.19000
      -1.25880      31.56000
      -1.22380      29.62000
      -1.18880      16.57000
      -1.15380       9.18300
      -1.11880       9.45400
      -1.08380      10.19000
      -1.04980       9.29900
      -1.01480       8.25800
      -0.97980      10.32000
      -0.94480      19.36000
      -0.90980      25.45000
      -0.87480      17.24000
      -0.83980       6.71500
      -0.80480       2.55500
      -0.76980       3.13400
      -0.73480       4.64100
      -0.69980       5.09200
      -0.66480       5.68800
      -0.62980       8.63300
      -0.59580      16.21000
      -0.56080      23.81000
      -0.52580      22.37000
      -0.49080      14.54000
      -0.45580       7.01000
      -0.42080       2.15900
      -0.38580       0.34080
      -0.35080       0.02408
      -0.31580       0.00525
      -0.28080       0.12100
      -0.24580       1.40100
      -0.21080       7.26500
      -0.17580      17.23000
      -0.14180      18.94000
      -0.10680       9.71400
      -0.07180       2.32700
      -0.03680       0.25720
      -0.00180       0.01296
       0.03320       0.00755
       0.06820       0.11810
       0.10320       0.80750
       0.13820       2.45100
       0.17320       3.66800
       0.20820       3.38500
       0.24320       2.72100
       0.27720       2.55100
       0.31220       4.53900
       0.34720      13.23000
       0.38220      23.61000
       0.41720      20.02000
       0.45220      10.77000
       0.48720       7.62400
       0.52220       7.03200
       0.55720       6.33200
       0.59220       4.26400
       0.62720       2.54200
       0.66220       3.48000
       0.69720       4.72900
       0.73120       4.48400
       0.76620       3.99400
       0.80120       4.31900
       0.83620       5.72000
       0.87120       6.54100
       0.90620       5.45300
       0.94120       4.55300
       0.97620       4.90900
       1.01120       4.64600
       1.04620       2.55700
       1.08120       0.67160
       1.11620       0.07703
       1.15120       0.00369
       1.18520       0.00007
       1.22020       0.00006
       1.25520       0.00367
       1.29020       0.09025
       1.32520       0.98870
       1.36020       5.21100
       1.39520      14.04000
       1.43020      19.36000
       1.46520      13.00000
       1.50020       4.00900
       1.53520       0.54160
       1.57020       0.03093
       1.60520       0.00073
       1.63920       0.00010
       1.67420       0.00428
       1.70920       0.08264
       1.74420       0.66630
       1.77920       2.35600
       1.81420       4.03600
       1.84920       4.42900
       1.88420       5.47100
       1.91920       7.70700
       1.95420       7.72100
       1.98920       5.45600
       2.02420       4.18800
       2.05920       5.12700
       2.09320       8.55900
       2.12820      11.66000
       2.16320      11.03000
       2.19820       9.74600
       2.23320      10.31000
       2.26820       9.38700
       2.30320       5.75800
       2.33820       5.62400
       2.37320      11.25000
       2.40820      14.00000
       2.44320      11.05000
       2.47820       7.60200
       2.51320       4.97500
       2.54720       3.32800
       2.58220       4.31800
       2.61720       7.49700
       2.65220       8.92200
       2.68720       8.39700
       2.72220       8.59900
       2.75720       9.27600
       2.79220       7.12200
       2.82720       2.85900
       2.86220       0.52070
       2.89720       0.04079
       2.93220       0.01645
       2.96620       0.20140
       3.00120       1.19600
       3.03620       3.78300
       3.07120       8.59500
       3.10620      15.06000
       3.14120      16.29000
       3.17620      10.81000
       3.21120       8.43000
       3.24620       9.78200
       3.28120       8.84600
       3.31620       6.30900
       3.35120       4.34700
       3.38620       3.47600
       3.42020       3.13000
       3.45520       2.75100
       3.49020       3.28600
       3.52520       5.86200
       3.56020       8.62400
       3.59520       9.03900
       3.63020      10.02000
       3.66520      11.82000
       3.70020      10.84000
       3.73520       8.97500
       3.77020       9.35600
       3.80520      11.05000
       3.84020      12.08000
       3.87420      12.37000
       3.90920      11.56000
       3.94420       9.84000
       3.97920       8.26200
       4.01420       7.46200
       4.04920       6.81900
       4.08420       6.01100
       4.11920       5.46400
       4.15420       5.59700
       4.18920       7.10200
       4.22420       8.76400
       4.25920       8.52900
       4.29420       7.30600
       4.32820       7.52600
       4.36320       9.43800
       4.39820      11.09000
       4.43320      11.71000
       4.46820      11.53000
       4.50320      10.43000
       4.53820       8.73000
       4.57320       7.92400
       4.60820       7.33000
       4.64320       6.51600
       4.67820       6.38200
       4.71320       6.27200
       4.74820       5.70400
       4.78220       5.85000
       4.81720       7.13100
       4.85220       8.12300
       4.88720       8.65500
       4.92220       8.85000
       4.95720       8.22500
       4.99220       7.48200
       5.02720       7.34600
       5.06220       7.54700
       5.09720       8.21200
       5.13220       9.16800
       5.16720       9.62400
       5.20220       9.96800
       5.23620      10.55000
       5.27120      10.76000
       5.30620      10.22000
       5.34120       9.85200
       5.37620       9.96200
       5.41120       9.87200
       5.44620       9.67700
       5.48120       9.18400
       5.51620       8.51900
       5.55120       8.48300
       5.58620       9.14300
       5.62120       9.42200
       5.65520       8.88800
       5.69020       8.48600
       5.72520       8.72200
       5.76020       9.07800
       5.79520       9.25200
       5.83020       9.07700
       5.86520       8.94700
       5.90020       9.33100
       5.93520       9.81300
       5.97020      10.23000
       6.00520       9.95200
       6.04020       9.80300
       6.07520      10.53000
       6.10920      11.53000
       6.14420      11.98000
       6.17920      11.60000
       6.21420      10.83000
       6.24920      10.01000
       6.28420      10.00000
       6.31920      10.47000
       6.35420      10.56000
       6.38920      10.36000
       6.42420       9.93800
       6.45920       9.77800
       6.49420      10.01000
       6.52920      10.03000
       6.56320       9.99200
       6.59820      10.28000
       6.63320      10.67000
       6.66820      10.87000
       6.70320      10.46000
       6.73820      10.13000
       6.77320      10.34000
       6.80820       9.83600
       6.84320       8.77700
       6.87820       8.23100
       6.91320       7.62900
       6.94820       6.78000
       6.98320       6.83200
       7.01720       7.84200
       7.05220       8.24200
       7.08720       7.50200
       7.12220       6.95600
       7.15720       6.97800
       7.19220       6.77900
       7.22720       6.82900
       7.26220       7.02800
       7.29720       6.50600
       7.33220       6.17000
       7.36720       6.05500
       7.40220       5.25900
       7.43720       4.68600
       7.47120       4.36700
       7.50620       3.94100
       7.54120       3.88000
       7.57620       4.00100
       7.61120       3.76100
       7.64620       3.34400
       7.68120       2.65400
       7.71620       1.80000
       7.75120       1.43900
       7.78620       1.52800
       7.82120       1.70700
       7.85620       1.35900
       7.89020       0.78040
       7.92520       0.56480
       7.96020       0.53840
       7.99520       0.45960
       8.03020       0.30450
       8.06520       0.13220
       8.10020       0.05316
       8.13520       0.10840
       8.17020       0.18010
       8.20520       0.12460
       8.24020       0.03499
       8.27520       0.00396
       8.31020       0.00018
       8.34420       0.00000
       8.37920       0.00000
       8.41420       0.00000
       8.44920       0.00000
       8.48420       0.00000
       8.51920       0.00000
       8.55420       0.00000
       8.58920       0.00000
       8.62420       0.00000
       8.65920       0.00000
       8.69420       0.00000
       8.72920       0.00000
       8.76420       0.00000
       8.79820       0.00000
       8.83320       0.00000
       8.86820       0.00000
       8.90320       0.00000
       8.93820       0.00000
       8.97320       0.00000
       9.00820       0.00000
       9.04320       0.00000
       9.07820       0.00000
       9.11320       0.00000
       9.14820       0.00000
       9.18320       0.00000
       9.21820       0.00000
       9.25220       0.00000
       9.28720       0.00000
       9.32220       0.00000
       9.35720       0.00000
       9.39220       0.00000
       9.42720       0.00000
       9.46220       0.00000
       9.49720       0.00000
       9.53220       0.00000
       9.56720       0.00000
       9.60220       0.00000
       9.63720       0.00000
       9.67220       0.00000
       9.70620       0.00000
       9.74120       0.00000
