      #Energy        TDOS
      -5.20940     137.03430
      -5.17940     137.56827
      -5.14940     138.09740
      -5.11840     138.66877
      -5.08840     139.26338
      -5.05840     139.84983
      -5.02840     140.44579
      -4.99840     141.09152
      -4.96840     141.78869
      -4.93740     142.49823
      -4.90740     143.18092
      -4.87740     143.83314
      -4.84740     144.49532
      -4.81740     145.20290
      -4.78740     145.93446
      -4.75640     146.66345
      -4.72640     147.43061
      -4.69640     148.27847
      -4.66640     149.12256
      -4.63640     149.79469
      -4.60640     150.23166
      -4.57540     150.51776
      -4.54540     150.76849
      -4.51540     151.06815
      -4.48540     151.45881
      -4.45540     151.90167
      -4.42540     152.32176
      -4.39440     152.72012
      -4.36440     153.13869
      -4.33440     153.57039
      -4.30440     153.98308
      -4.27440     154.36138
      -4.24440     154.71102
      -4.21340     155.05010
      -4.18340     155.38421
      -4.15340     155.70232
      -4.12340     156.00407
      -4.09340     156.31713
      -4.06240     156.69890
      -4.03240     157.21778
      -4.00240     157.93170
      -3.97240     158.85995
      -3.94240     159.90239
      -3.91240     160.87182
      -3.88140     161.66703
      -3.85140     162.31443
      -3.82140     162.88429
      -3.79140     163.43470
      -3.76140     164.00516
      -3.73140     164.62646
      -3.70040     165.31036
      -3.67040     166.04629
      -3.64040     166.80003
      -3.61040     167.51168
      -3.58040     168.12619
      -3.55040     168.61249
      -3.51940     168.97782
      -3.48940     169.27919
      -3.45940     169.58237
      -3.42940     169.94348
      -3.39940     170.43792
      -3.36940     171.11473
      -3.33840     171.90919
      -3.30840     172.68872
      -3.27840     173.38619
      -3.24840     174.02197
      -3.21840     174.62562
      -3.18840     175.21720
      -3.15740     175.84921
      -3.12740     176.57504
      -3.09740     177.33330
      -3.06740     177.95927
      -3.03740     178.37921
      -3.00740     178.67052
      -2.97640     178.92536
      -2.94640     179.18323
      -2.91640     179.45333
      -2.88640     179.71838
      -2.85640     179.95048
      -2.82640     180.15572
      -2.79540     180.36376
      -2.76540     180.58265
      -2.73540     180.80965
      -2.70540     181.05108
      -2.67540     181.29727
      -2.64540     181.51694
      -2.61440     181.70968
      -2.58440     181.93675
      -2.55440     182.26094
      -2.52440     182.65041
      -2.49440     183.00276
      -2.46440     183.29610
      -2.43340     183.61658
      -2.40340     184.01283
      -2.37340     184.42280
      -2.34340     184.75973
      -2.31340     185.00140
      -2.28340     185.18014
      -2.25240     185.33261
      -2.22240     185.47861
      -2.19240     185.62706
      -2.16240     185.78452
      -2.13240     185.95459
      -2.10240     186.13206
      -2.07140     186.30261
      -2.04140     186.44555
      -2.01140     186.54356
      -1.98140     186.60200
      -1.95140     186.65017
      -1.92140     186.73132
      -1.89040     186.88809
      -1.86040     187.12260
      -1.83040     187.38453
      -1.80040     187.61552
      -1.77040     187.78473
      -1.74040     187.89561
      -1.70940     187.98296
      -1.67940     188.09114
      -1.64940     188.23092
      -1.61940     188.37268
      -1.58940     188.49327
      -1.55940     188.59665
      -1.52840     188.69352
      -1.49840     188.78962
      -1.46840     188.88911
      -1.43840     189.00312
      -1.40840     189.15848
      -1.37840     189.38537
      -1.34740     189.68561
      -1.31740     190.02605
      -1.28740     190.35427
      -1.25740     190.61967
      -1.22740     190.80861
      -1.19740     190.95021
      -1.16640     191.08146
      -1.13640     191.22836
      -1.10640     191.41040
      -1.07640     191.62934
      -1.04640     191.86160
      -1.01640     192.12035
      -0.98540     192.48231
      -0.95540     192.96243
      -0.92540     193.46049
      -0.89540     193.89762
      -0.86540     194.29478
      -0.83540     194.69676
      -0.80440     195.09633
      -0.77440     195.46437
      -0.74440     195.80873
      -0.71440     196.14480
      -0.68440     196.44570
      -0.65440     196.67383
      -0.62340     196.82874
      -0.59340     196.93841
      -0.56340     197.02786
      -0.53340     197.10893
      -0.50340     197.18601
      -0.47340     197.26099
      -0.44240     197.33511
      -0.41240     197.40966
      -0.38240     197.48654
      -0.35240     197.56778
      -0.32240     197.65125
      -0.29240     197.72901
      -0.26140     197.79889
      -0.23140     197.87662
      -0.20140     197.99249
      -0.17140     198.18143
      -0.14140     198.46024
      -0.11140     198.79766
      -0.08040     199.13177
      -0.05040     199.42496
      -0.02040     199.68683
       0.00960     199.95407
       0.03960     200.24977
       0.06960     200.55342
       0.10060     200.82861
       0.13060     201.07424
       0.16060     201.31594
       0.19060     201.56204
       0.22060     201.78058
       0.25060     201.92300
       0.28160     201.98270
       0.31160     201.99738
       0.34160     201.99937
       0.37160     201.99952
       0.40160     201.99952
       0.43160     201.99952
       0.46260     201.99952
       0.49260     201.99952
       0.52260     201.99952
       0.55260     201.99952
       0.58260     201.99952
       0.61260     201.99952
       0.64360     201.99952
       0.67360     201.99952
       0.70360     201.99952
       0.73360     201.99952
       0.76360     201.99952
       0.79360     201.99952
       0.82460     201.99952
       0.85460     201.99952
       0.88460     201.99952
       0.91460     201.99952
       0.94460     201.99952
       0.97460     201.99952
       1.00560     201.99952
       1.03560     201.99952
       1.06560     201.99952
       1.09560     201.99952
       1.12560     201.99959
       1.15560     202.00053
       1.18660     202.00794
       1.21660     202.04172
       1.24660     202.13739
       1.27660     202.32372
       1.30660     202.60920
       1.33660     202.99640
       1.36760     203.46459
       1.39760     203.94275
       1.42760     204.36781
       1.45760     204.74747
       1.48760     205.12139
       1.51760     205.49894
       1.54860     205.85853
       1.57860     206.16941
       1.60860     206.40588
       1.63860     206.57218
       1.66860     206.69965
       1.69860     206.82160
       1.72960     206.97514
       1.75960     207.20424
       1.78960     207.53280
       1.81960     207.94790
       1.84960     208.39695
       1.87960     208.79335
       1.91060     209.08092
       1.94060     209.27916
       1.97060     209.44676
       2.00060     209.62962
       2.03060     209.82234
       2.06060     209.98538
       2.09160     210.10500
       2.12160     210.19909
       2.15160     210.28406
       2.18160     210.36578
       2.21160     210.44587
       2.24260     210.52506
       2.27260     210.60398
       2.30260     210.68365
       2.33260     210.76642
       2.36260     210.85534
       2.39260     210.95061
       2.42360     211.04951
       2.45360     211.14994
       2.48360     211.24616
       2.51360     211.32762
       2.54360     211.39128
       2.57360     211.44482
       2.60460     211.49689
       2.63460     211.55551
       2.66460     211.63541
       2.69460     211.75293
       2.72460     211.90708
       2.75460     212.08483
       2.78560     212.27871
       2.81560     212.46981
       2.84560     212.62691
       2.87560     212.74269
       2.90560     212.83064
       2.93560     212.90383
       2.96660     212.98451
       2.99660     213.09916
       3.02660     213.24904
       3.05660     213.41464
       3.08660     213.59436
       3.11660     213.81938
       3.14760     214.11386
       3.17760     214.43846
       3.20760     214.72709
       3.23760     214.98255
       3.26760     215.26041
       3.29760     215.55983
       3.32860     215.80001
       3.35860     215.92688
       3.38860     215.97023
       3.41860     215.98214
       3.44860     216.00008
       3.47860     216.08352
       3.50960     216.33024
       3.53960     216.77808
       3.56960     217.33225
       3.59960     217.89910
       3.62960     218.47967
       3.65960     219.04742
       3.69060     219.50959
       3.72060     219.83286
       3.75060     220.06006
       3.78060     220.22841
       3.81060     220.35633
       3.84060     220.45931
       3.87160     220.54791
       3.90160     220.62746
       3.93160     220.70252
       3.96160     220.78688
       3.99160     220.92045
       4.02160     221.15719
       4.05260     221.49769
       4.08260     221.86467
       4.11260     222.18238
       4.14260     222.43301
       4.17260     222.63150
       4.20260     222.79578
       4.23360     222.94020
       4.26360     223.07376
       4.29360     223.20022
       4.32360     223.32126
       4.35360     223.43893
       4.38360     223.55452
       4.41460     223.66712
       4.44460     223.77717
       4.47460     223.88739
       4.50460     223.99809
       4.53460     224.10642
       4.56460     224.21003
       4.59560     224.31635
       4.62560     224.45728
       4.65560     224.67912
       4.68560     224.99446
       4.71560     225.35662
       4.74560     225.69977
       4.77660     225.99265
       4.80660     226.24537
       4.83660     226.47805
       4.86660     226.69458
       4.89660     226.89107
       4.92660     227.08380
       4.95760     227.30658
       4.98760     227.57525
       5.01760     227.87388
       5.04760     228.17918
       5.07760     228.47627
       5.10760     228.75553
       5.13860     229.01445
       5.16860     229.25606
       5.19860     229.48188
       5.22860     229.69737
       5.25860     229.92055
       5.28860     230.17269
       5.31960     230.45557
       5.34960     230.75027
       5.37960     231.04445
       5.40960     231.33708
       5.43960     231.62329
       5.46960     231.90245
       5.50060     232.18793
       5.53060     232.49518
       5.56060     232.83350
       5.59060     233.20411
       5.62060     233.59448
       5.65060     233.98575
       5.68160     234.36345
       5.71160     234.72033
       5.74160     235.05368
       5.77160     235.36072
       5.80160     235.64006
       5.83160     235.88997
       5.86260     236.11339
       5.89260     236.33522
       5.92260     236.58679
       5.95260     236.86243
       5.98260     237.12710
       6.01260     237.36007
       6.04360     237.56265
       6.07360     237.75023
       6.10360     237.94790
       6.13360     238.17109
       6.16360     238.41156
       6.19360     238.65275
       6.22460     238.89059
       6.25460     239.13146
       6.28460     239.38067
       6.31460     239.63468
       6.34460     239.88776
       6.37460     240.14709
       6.40560     240.42649
       6.43560     240.73629
       6.46560     241.09121
       6.49560     241.50602
       6.52560     241.96954
       6.55560     242.44076
       6.58660     242.87954
       6.61660     243.27066
       6.64660     243.62196
       6.67660     243.94656
       6.70660     244.25320
       6.73660     244.55168
       6.76760     244.85711
       6.79760     245.18744
       6.82760     245.54583
       6.85760     245.90724
       6.88760     246.24089
       6.91760     246.53600
       6.94860     246.79784
       6.97860     247.03387
       7.00860     247.24669
       7.03860     247.43858
       7.06860     247.61903
       7.09860     247.79592
       7.12960     247.96658
       7.15960     248.12921
       7.18960     248.28640
       7.21960     248.44119
       7.24960     248.60190
       7.27960     248.77113
       7.31060     248.93638
       7.34060     249.08920
       7.37060     249.23711
       7.40060     249.38580
       7.43060     249.52851
       7.46060     249.66043
       7.49160     249.78442
       7.52160     249.90553
       7.55160     250.03030
       7.58160     250.16367
       7.61160     250.30810
       7.64160     250.46063
       7.67260     250.61048
       7.70260     250.75037
       7.73260     250.88538
       7.76260     251.02314
       7.79260     251.15707
       7.82260     251.27228
       7.85360     251.36467
       7.88360     251.44244
       7.91360     251.51499
       7.94360     251.58368
       7.97360     251.64342
       8.00360     251.69135
       8.03460     251.73114
       8.06460     251.77095
       8.09460     251.81551
       8.12460     251.86065
       8.15460     251.89779
       8.18460     251.92339
       8.21560     251.94165
       8.24560     251.95739
       8.27560     251.97081
       8.30560     251.97991
       8.33560     251.98568
       8.36560     251.99101
       8.39660     251.99592
       8.42660     251.99879
       8.45660     251.99973
       8.48660     251.99989
       8.51660     251.99991
       8.54760     251.99991
       8.57760     251.99991
       8.60760     251.99991
       8.63760     251.99991
       8.66760     251.99991
       8.69760     251.99991
       8.72860     251.99991
       8.75860     251.99991
       8.78860     251.99991
       8.81860     251.99991
       8.84860     251.99991
       8.87860     251.99991
       8.90960     251.99991
       8.93960     251.99991
       8.96960     251.99991
       8.99960     251.99991
       9.02960     251.99991
       9.05960     251.99991
       9.09060     251.99991
       9.12060     251.99991
       9.15060     251.99991
       9.18060     251.99991
       9.21060     251.99991
       9.24060     251.99991
       9.27160     251.99991
       9.30160     251.99991
       9.33160     251.99991
       9.36160     251.99991
       9.39160     251.99991
       9.42160     251.99991
       9.45260     251.99991
       9.48260     251.99991
       9.51260     251.99991
       9.54260     251.99991
       9.57260     251.99991
       9.60260     251.99991
       9.63360     251.99991
       9.66360     251.99991
       9.69360     251.99991
       9.72360     251.99991
