      #Energy        TDOS
       0.60293      10.02000
       0.63293       9.87200
       0.66293       8.68000
       0.69393       6.57500
       0.72393       4.23900
       0.75393       2.45600
       0.78393       1.64800
       0.81393       1.43100
       0.84393       1.37700
       0.87493       1.35300
       0.90493       1.33700
       0.93493       1.32800
       0.96493       1.32600
       0.99493       1.32900
       1.02493       1.33900
       1.05593       1.35700
       1.08593       1.38300
       1.11593       1.41900
       1.14593       1.47000
       1.17593       1.54000
       1.20593       1.64100
       1.23693       1.79500
       1.26693       2.06600
       1.29693       2.54500
       1.32693       3.05200
       1.35693       2.83700
       1.38693       1.67100
       1.41793       0.57040
       1.44793       0.27920
       1.47793       1.32100
       1.50793       5.40400
       1.53793      13.02000
       1.56793      19.09000
       1.59893      18.89000
       1.62893      17.24000
       1.65893      19.74000
       1.68893      24.30000
       1.71893      26.50000
       1.74993      23.37000
       1.77993      16.38000
       1.80993      10.15000
       1.83993       6.96900
       1.86993       6.17000
       1.89993       6.51800
       1.93093       7.15500
       1.96093       6.82600
       1.99093       5.26400
       2.02093       4.71300
       2.05093       6.58400
       2.08093       9.33000
       2.11193      11.28000
       2.14193      12.21000
       2.17193      13.00000
       2.20193      14.82000
       2.23193      17.54000
       2.26193      18.27000
       2.29293      13.83000
       2.32293       7.10100
       2.35293       3.04300
       2.38293       1.85300
       2.41293       1.67800
       2.44293       1.68100
       2.47393       1.76300
       2.50393       2.28300
       2.53393       4.39500
       2.56393       8.72700
       2.59393      12.70000
       2.62393      14.21000
       2.65493      15.40000
       2.68493      16.21000
       2.71493      14.10000
       2.74493      11.27000
       2.77493      10.06000
       2.80593       9.12900
       2.83593       8.17500
       2.86593       8.10500
       2.89593       9.33600
       2.92593      11.31000
       2.95593      11.34000
       2.98693       7.76500
       3.01693       3.67600
       3.04693       1.79000
       3.07693       1.39200
       3.10693       1.37400
       3.13693       1.42600
       3.16793       1.66700
       3.19793       2.96200
       3.22793       7.25500
       3.25793      14.70000
       3.28793      20.62000
       3.31793      21.87000
       3.34893      21.06000
       3.37893      18.02000
       3.40893      12.66000
       3.43893      10.84000
       3.46893      14.81000
       3.49893      18.47000
       3.52993      16.45000
       3.55993      11.45000
       3.58993       8.51200
       3.61993       8.57100
       3.64993      11.18000
       3.67993      16.76000
       3.71093      22.01000
       3.74093      21.97000
       3.77093      18.18000
       3.80093      14.93000
       3.83093      12.65000
       3.86093      10.40000
       3.89193       8.47900
       3.92193       7.37100
       3.95193       6.89700
       3.98193       6.60300
       4.01193       6.25200
       4.04293       5.96900
       4.07293       6.28800
       4.10293       8.28600
       4.13293      11.67000
       4.16293      13.35000
       4.19293      11.98000
       4.22393       9.83100
       4.25393       8.51700
       4.28393       8.07200
       4.31393       8.98600
       4.34393      11.72000
       4.37393      14.21000
       4.40493      13.99000
       4.43493      12.10000
       4.46493      10.49000
       4.49493       9.47800
       4.52493       8.88100
       4.55493       8.55400
       4.58593       8.32400
       4.61593       8.32900
       4.64593       8.63000
       4.67593       8.77800
       4.70593       8.63300
       4.73593       8.58700
       4.76693       8.77500
       4.79693       8.84000
       4.82693       8.42700
       4.85693       7.84100
       4.88693       7.70900
       4.91693       8.15100
       4.94793       8.62100
       4.97793       8.58600
       5.00793       8.72100
       5.03793       9.48600
       5.06793       9.99000
       5.09793      10.03000
       5.12893      10.53000
       5.15893      11.69000
       5.18893      12.51000
       5.21893      12.78000
       5.24893      13.45000
       5.27993      14.49000
       5.30993      15.16000
       5.33993      15.13000
       5.36993      14.78000
       5.39993      15.46000
       5.42993      17.74000
       5.46093      19.94000
       5.49093      20.07000
       5.52093      18.14000
       5.55093      15.58000
       5.58093      14.05000
       5.61093      13.88000
       5.64193      13.97000
       5.67193      13.25000
       5.70193      11.71000
       5.73193      10.49000
       5.76193      10.48000
       5.79193      11.36000
       5.82293      12.49000
       5.85293      13.56000
       5.88293      14.02000
       5.91293      13.86000
