      #Energy        TDOS
      -9.06734      18.78000
      -9.03634      13.58000
      -9.00434       4.85900
      -8.97334       1.12000
      -8.94134       2.01600
      -8.91034       6.43400
      -8.87934      10.51000
      -8.84734       9.13900
      -8.81634       4.87300
      -8.78434       2.03500
      -8.75334       2.01000
      -8.72134       4.06600
      -8.69034       4.78600
      -8.65834       3.63400
      -8.62734       7.14300
      -8.59534      19.82000
      -8.56434      28.97000
      -8.53234      20.42000
      -8.50134       6.90200
      -8.46934       1.11900
      -8.43834       0.17330
      -8.40734       0.74340
      -8.37534       3.31700
      -8.34434       9.53000
      -8.31234      20.98000
      -8.28134      33.83000
      -8.24934      36.72000
      -8.21834      30.22000
      -8.18634      22.52000
      -8.15534      13.07000
      -8.12334       5.00400
      -8.09234       3.99400
      -8.06034      11.14000
      -8.02934      19.65000
      -7.99734      19.19000
      -7.96634      12.99000
      -7.93534       8.00400
      -7.90334       6.87300
      -7.87234      11.88000
      -7.84034      17.29000
      -7.80934      18.69000
      -7.77734      20.84000
      -7.74634      21.15000
      -7.71434      19.58000
      -7.68334      23.28000
      -7.65134      26.58000
      -7.62034      22.08000
      -7.58834      15.81000
      -7.55734      11.43000
      -7.52534       7.11800
      -7.49434       5.46900
      -7.46334       5.10000
      -7.43134       4.91100
      -7.40034      11.77000
      -7.36834      25.65000
      -7.33734      29.91000
      -7.30534      25.20000
      -7.27434      29.32000
      -7.24234      32.72000
      -7.21134      22.70000
      -7.17934      10.76000
      -7.14834       9.05200
      -7.11634      15.70000
      -7.08534      21.28000
      -7.05334      23.07000
      -7.02234      21.63000
      -6.99134      19.63000
      -6.95934      17.13000
      -6.92834      10.32000
      -6.89634       3.56700
      -6.86534       0.67460
      -6.83334       0.07203
      -6.80234       0.10670
      -6.77034       1.18300
      -6.73934       6.57300
      -6.70734      18.29000
      -6.67634      27.38000
      -6.64434      26.38000
      -6.61334      22.57000
      -6.58134      20.53000
      -6.55034      24.78000
      -6.51934      37.71000
      -6.48734      46.32000
      -6.45634      43.27000
      -6.42434      31.87000
      -6.39334      21.87000
      -6.36134      18.72000
      -6.33034      19.52000
      -6.29834      17.92000
      -6.26734      14.40000
      -6.23534      17.54000
      -6.20434      24.64000
      -6.17234      20.84000
      -6.14134       8.95300
      -6.11034       3.59900
      -6.07834       9.80600
      -6.04734      24.96000
      -6.01534      34.48000
      -5.98434      33.06000
      -5.95234      29.43000
      -5.92134      21.87000
      -5.88934      14.08000
      -5.85834      13.56000
      -5.82634      16.52000
      -5.79534      14.74000
      -5.76334      12.40000
      -5.73234      18.32000
      -5.70034      27.69000
      -5.66934      29.85000
      -5.63834      23.86000
      -5.60634      13.85000
      -5.57534       4.89000
      -5.54334       1.74700
      -5.51234       5.95200
      -5.48034      18.82000
